"taskID","transcription","valid","comments","userID","inputBy","track","automatedTranscription","sort","sortTwo"
"91773","   this mixture you was fired at a very high temperature for many hours, producing a blue glass-like substance. Further into the room there is a video showing","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_7.mp3","this makes you was fired at a very high temperature for many hours producing a blue glass like substance further into the room there is a video","7",""
"91773","this mixture was fired at a very high temperature for many hours producing a blue glass like substance further into the room there is a video ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_7.mp3","this makes you was fired at a very high temperature for many hours producing a blue glass like substance further into the room there is a video","7",""
"91773","this mixture was fired at a very high temperature for many hours producing a blue glass like substance. Further into the room there is a video showing","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_7.mp3","this makes you was fired at a very high temperature for many hours producing a blue glass like substance further into the room there is a video","7",""
,,,,,,,,,
,,,,,,,,,
"91774","making Egyptian blue. In this exhibition we want to take you below the surface appearance of the objects displayed so that you can understand how coffins were made, and ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_8.mp3","making Egyptian blue we want to take you below the surface appearance of the object displayed so that you can understand how coffins for me","8",""
"91774","us making Egyptian blue. In this exhibition, we want to take you below the surface appearance of the objects displayed so that you can understand how coffins were made, and the","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_8.mp3","making Egyptian blue we want to take you below the surface appearance of the object displayed so that you can understand how coffins for me","8",""
"91774","              making Egyptian Blue. In this exhibition, we want to take you below the surface appearance of the object displayed so that you can understand how coffins were made, and the
","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_8.mp3","making Egyptian blue we want to take you below the surface appearance of the object displayed so that you can understand how coffins for me","8",""
,,,,,,,,,
,,,,,,,,,
"91775","the skill of the Crossman who worked on them. We also want you to get to know the Ancient Egyptian people who were buried in these coffins, the economic times they lived in","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_9.mp3","the Crossman who worked on them we also want you to get to know the ancient Egyptian people who were buried in these coffins the economic times","9",""
"91775","the skill of the craftsman who worked on them. We also want you to get to know the ancient Egyptian people who were buried in these coffins, the economic times they lived in","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_9.mp3","the Crossman who worked on them we also want you to get to know the ancient Egyptian people who were buried in these coffins the economic times","9",""
"91775","the skill of the craftsman who worked on them. We also want you to get to know the Ancient Egyptian people who were buried in these coffins the economic times they lived in. ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_9.mp3","the Crossman who worked on them we also want you to get to know the ancient Egyptian people who were buried in these coffins the economic times","9",""
"91775","the skill of the craftsmen who worked on them.  We also want you to get to know the ancient Egyptians people who were buried in these coffins.  The economic times they lived in

","no","",,"Giulia Gambino; Melissa Kelland; Aditi","  Nile-001_Chunk_9.mp3","the Crossman who worked on them we also want you to get to know the ancient Egyptian people who were buried in these coffins the economic times","9",""
,,,,,,,,,
,,,,,,,,,
"91776","To understand ancient Egypt, it's important to understand a bit about the geography of the country. The most important feature is the river
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_0.mp3","understand ancient Egypt it's important to understand a bit about the geography of the country the most important feature is","0",""
"91776","","yes","",,"Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_0.mp3","understand ancient Egypt it's important to understand a bit about the geography of the country the most important feature is","0",""
"91776","              To understand Ancient Egypt, it's important to understand a bit about the geography of the country. The most important feature is the river
","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_0.mp3","understand ancient Egypt it's important to understand a bit about the geography of the country the most important feature is","0",""
"91776","To understand Ancient Egypt it's important to understand a bit about the geography of the country. The most important feature is the river ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_0.mp3","understand ancient Egypt it's important to understand a bit about the geography of the country the most important feature is","0",""
,,,,,,,,,
,,,,,,,,,
"91777","the Nile, which flows roughly from South to North. Most Egyptian towns and villages like close to it and within the floodplain","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_1.mp3","the Nile which flows roughly from South to North most Egyptian towns and villages like close to it and within the floodplain","1",""
"91777","","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_1.mp3","the Nile which flows roughly from South to North most Egyptian towns and villages like close to it and within the floodplain","1",""
"91777","The Nile which flows roughly from South to North. Most Egyptian towns lie close to it and within the floodplain
","no","",,"Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_1.mp3","the Nile which flows roughly from South to North most Egyptian towns and villages like close to it and within the floodplain","1",""
"91777","the Nile which flows roughly from South to North. Most Egyptian towns and villages lie close to it and within the floodplain ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_1.mp3","the Nile which flows roughly from South to North most Egyptian towns and villages like close to it and within the floodplain","1",""
,,,,,,,,,
,,,,,,,,,
"91778","              add food and the right thoughts of Status symbols with them after death. These things suggest that there was some kind of belief in an afterlife already
","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_10.mp3","add food and the right thoughts of Status symbols with them after death these things suggest that there was some kind of belief in an afterlife","10",""
"91778"," add food and the right sort of Status symbols with them after death. These things suggest that there was some kind of belief in an afterlife already","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_10.mp3","add food and the right thoughts of Status symbols with them after death these things suggest that there was some kind of belief in an afterlife","10",""
"91778","add food and the right soughts of status symbols with them after death. These things suggest that there was some kind of belief in an afterlife already","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_10.mp3","add food and the right thoughts of Status symbols with them after death these things suggest that there was some kind of belief in an afterlife","10",""
"91778","add food and the right sorts of status symbols with them after death.  These things suggest that there was some kind of belief in an afterlife already","no","",,"Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_10.mp3","add food and the right thoughts of Status symbols with them after death these things suggest that there was some kind of belief in an afterlife","10",""
,,,,,,,,,
,,,,,,,,,
"91779","at this early period
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_11.mp3","early period","11",""
"91779"," this early period
","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_11.mp3","early period","11",""
"91779","","yes","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_11.mp3","early period","11",""
,,,,,,,,,
,,,,,,,,,
"91780","              to the Eastern West or deserts, with the Sahara on one side and the Eastern desert on the other. The ancient Egyptians chose to be buried
","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_2.mp3","to the Eastern West or deserts with the Sahara on one side and the Eastern desert on the other the ancient Egyptians chose to be","2",""
"91780","to the East and West are deserts with the Sahara on one side and the Eastern desert on the other. The Ancient Egyptians chose to be buried ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_2.mp3","to the Eastern West or deserts with the Sahara on one side and the Eastern desert on the other the ancient Egyptians chose to be","2",""
"91780","              to the East and West or deserts with the Sahara on one side and the Eastern desert on the other. The ancient Egyptians chose to be buried
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_2.mp3","to the Eastern West or deserts with the Sahara on one side and the Eastern desert on the other the ancient Egyptians chose to be","2",""
"91780","To the East and West are deserts with the Sahara on one side and the Eastern desert on the other. The ancient Egyptians chose to be buried","yes","",,"Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_2.mp3","to the Eastern West or deserts with the Sahara on one side and the Eastern desert on the other the ancient Egyptians chose to be","2",""
,,,,,,,,,
,,,,,,,,,
"91781","the edge of the desert. Early burials from around 4400 BC were placed in simple pits directly into the sand ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_3.mp3","the edge of the Desert early burials from about 4400 BC replaced in simple pits directly into the sand","3",""
"91781","            at the edge of the Desert. Early burials from about 4400 BC were replaced in simple pits directly into the sand.
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_3.mp3","the edge of the Desert early burials from about 4400 BC replaced in simple pits directly into the sand","3",""
"91781","              at the edge of the Desert. Early burials from about 4400 BC were placed in simple pits directly into the sand
","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_3.mp3","the edge of the Desert early burials from about 4400 BC replaced in simple pits directly into the sand","3",""
,,,,,,,,,
,,,,,,,,,
"91782","like the one we've recreated here bodies were put in them lying on their sides with their legs curled up as if asleep ","yes","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_4.mp3","like the one we've recreated here bodies will put in them lying on their sides with their legs curled up as if asleep","4",""
"91782","              like the one we've recreated here. Bodies were put in them lying on their sides with their legs curled up as if asleep
","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_4.mp3","like the one we've recreated here bodies will put in them lying on their sides with their legs curled up as if asleep","4",""
"91782","              like the one we've recreated here. Bodies were put in them lying on their sides, with their legs curled up as if asleep
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_4.mp3","like the one we've recreated here bodies will put in them lying on their sides with their legs curled up as if asleep","4",""
,,,,,,,,,
,,,,,,,,,
"91783","              because they were in direct contact with the sand, they dried out very quickly, and were effectively mummified naturally. Overtime
","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_5.mp3","because they were in Direct contact with us and they dried out very quickly and effectively mummified naturally over","5",""
"91783","because they were in direct contact with the sand they dried out very quickly and were effectively mummified naturally. Over time","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_5.mp3","because they were in Direct contact with us and they dried out very quickly and effectively mummified naturally over","5",""
"91783","              Because they were in direct contact with the sand, they dried out very quickly, and were effectively mummified naturally. Over time
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_5.mp3","because they were in Direct contact with us and they dried out very quickly and effectively mummified naturally over","5",""
,,,,,,,,,
,,,,,,,,,
"91784","these pits came to be lined with mats made of reeds or even wooden planks. The objects you see here ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_6.mp3","these pets came to be lined with Matt's made of leaves or even wooden planks the objects you see here","6",""
"91784","These pits came to be lined with mats made of leaves, or even wooden planks. The objects you see here","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_6.mp3","these pets came to be lined with Matt's made of leaves or even wooden planks the objects you see here","6",""
"91784","              these pits came to be lined with mats made of reeds or even wooden planks. The objects you see here all
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_6.mp3","these pets came to be lined with Matt's made of leaves or even wooden planks the objects you see here","6",""
,,,,,,,,,
,,,,,,,,,
"91785","              came from early burials at a single site called [...], which is about 60 miles south of modern Luxor. It was a large
","yes","I couldn't understand the spelling of the site's name","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_7.mp3","came from early burials at a single site called hire companies which is about 60 miles south of modern Luxor","7",""
"91785","came from early burials at a single site called [...] which is about 60 miles south of modern Luxor. It was a large ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_7.mp3","came from early burials at a single site called hire companies which is about 60 miles south of modern Luxor","7",""
"91785","              came from early burials at a single site called Hierakonpolis, which is about 60 miles south of modern Luxor. It was a large
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_7.mp3","came from early burials at a single site called hire companies which is about 60 miles south of modern Luxor","7",""
,,,,,,,,,
,,,,,,,,,
"91786","              settlement in prehistoric and early Dynastic times because it was the cult's centre of an important god called Horus
","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_8.mp3","settlement in prehistoric and early Dynastic times because it was the cults centre of an important god called Horace","8",""
"91786","              settlement in prehistoric and early Dynastic times because it was the cults centre of an important god called Horus.
","no","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_8.mp3","settlement in prehistoric and early Dynastic times because it was the cults centre of an important god called Horace","8",""
"91786","","yes","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_8.mp3","settlement in prehistoric and early Dynastic times because it was the cults centre of an important god called Horace","8",""
,,,,,,,,,
,,,,,,,,,
"91787","pottery and stone vessels, jewellery and slate pallets for mixing eye paint were buried with the bodies and we assume this was to make sure that the dead","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_9.mp3","pottery and Stone vessels jewellery and slate pallets for mixing I paint will buried with the bodies and we assume this was to make sure that the","9",""
"91787","    pottery and stone vessels, jewellery and slate palets for mixing [I?] paint were buried with the bodies, and we assume this was to make sure that the dead","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_9.mp3","pottery and Stone vessels jewellery and slate pallets for mixing I paint will buried with the bodies and we assume this was to make sure that the","9",""
"91787","              pottery and stone vessels, jewellery, and slate pallets for mixing eye paint were buried with the bodies; and we assume this was to make sure that the dead have
","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-002_Chunk_9.mp3","pottery and Stone vessels jewellery and slate pallets for mixing I paint will buried with the bodies and we assume this was to make sure that the","9",""
,,,,,,,,,
,,,,,,,,,
"91788","","yes","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_0.mp3","the period we call the Old Kingdom lasted from about 2700 to 2170 BC","0",""
"91788","","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_0.mp3","the period we call the Old Kingdom lasted from about 2700 to 2170 BC","0",""
"91788","","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_0.mp3","the period we call the Old Kingdom lasted from about 2700 to 2170 BC","0",""
,,,,,,,,,
,,,,,,,,,
"91789","it was the time when pyramids and sphinx at Giza were built and this was the point when for the first time ever people were buried in special ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_1.mp3","it was the time when the pyramids and sphinx at Giza were built and this was the point when for the first time ever people were buried in","1",""
"91789"," it was the time when the Pyramids and Sphinx at Giza were built, and this was the point when, for the first time ever, people were buried in special","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_1.mp3","it was the time when the pyramids and sphinx at Giza were built and this was the point when for the first time ever people were buried in","1",""
"91789","              it was the time when the pyramids and sphinx at Giza were built. and this was the point when for the first time ever people were buried in special
","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_1.mp3","it was the time when the pyramids and sphinx at Giza were built and this was the point when for the first time ever people were buried in","1",""
,,,,,,,,,
,,,,,,,,,
"91790","              the artist uses a guide for his work.
 The inscriptions on the outside give us *Name of person* name and tell us that he was a fairly important adminis...
","yes","I don't know how to spell the name of the person mentioned","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_10.mp3","the artist uses a guide for his work the inscriptions on the outside give us her Nanny's name and tell us that he was a fairly important","10",""
"91790","the artist uses a guide for his work. The inscriptions on the outside give us [...] name and tell us that he was a fairly important administrator ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_10.mp3","the artist uses a guide for his work the inscriptions on the outside give us her Nanny's name and tell us that he was a fairly important","10",""
"91790","  the artist uses a guide for his work. The inscriptions on the outside give us [Haninus?] name and tell us that he was a fairly important administrator","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_10.mp3","the artist uses a guide for his work the inscriptions on the outside give us her Nanny's name and tell us that he was a fairly important","10",""
,,,,,,,,,
,,,,,,,,,
"91791","on one of the long sides you can see two eyes known as wedge art eyes. This longside was actually the front of the coffin
","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_11.mp3","data on one of the Long sides you can see two eyes known as wedge eyes this longside was actually the front","11",""
"91791","strata. On one of the long sides you can see two eyes, known as wedjat eyes. This long side was actually the front of the coffin","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_11.mp3","data on one of the Long sides you can see two eyes known as wedge eyes this longside was actually the front","11",""
"91791","administrator. On one the long sides you can see two eyes know as wedge art eyes. This long side was actually the front of the ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_11.mp3","data on one of the Long sides you can see two eyes known as wedge eyes this longside was actually the front","11",""
,,,,,,,,,
,,,,,,,,,
"91792","coffin and [..] body would have been placed in it and lying on one side and facing the front. The body would have been stretched out rather","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_12.mp3","and Helen whose body would have been placed in it lying on one side and facing the front the body would have been stretched out","12",""
"91792","              and *name*'s body would have been placed in it lying on one side and facing the front. The body would have been stretched out rather than
","yes","I don't know how to spell the name of the person mentioned
","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_12.mp3","and Helen whose body would have been placed in it lying on one side and facing the front the body would have been stretched out","12",""
"91792","and [Hanonous' ?] body would have been placed in it lying on one side and facing the front. The body would have been stretched out rather than
","yes","The administrator has such a mysterious name!","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_12.mp3","and Helen whose body would have been placed in it lying on one side and facing the front the body would have been stretched out","12",""
,,,,,,,,,
,,,,,,,,,
"91793","with its legs curled up like earlier burials. His head would have been positioned close to the eyes on the outside of the coffin so that he could magically ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_13.mp3","with its legs curled up like earlier variables his head would have been positioned close to the eyes on the outside of the Coffin so that he could mad","13",""
"91793","              with its legs curled up like earlier burials. His head would have been positioned close to the eyes on the outside of the coffin so that he could magically
","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_13.mp3","with its legs curled up like earlier variables his head would have been positioned close to the eyes on the outside of the Coffin so that he could mad","13",""
"91793","   with its legs curled up, like earlier burials. His head would have been positioned close to the eyes on the outside of the coffin so that he could magically","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_13.mp3","with its legs curled up like earlier variables his head would have been positioned close to the eyes on the outside of the Coffin so that he could mad","13",""
,,,,,,,,,
,,,,,,,,,
"91794","              see out. Being able to see, meant that he was alive.
","yes","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_14.mp3","see out being able to see meant that he was alive","14",""
"91794","","yes","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_14.mp3","see out being able to see meant that he was alive","14",""
"91794","              see out. Being able to see meant that he was alive
","yes","","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_14.mp3","see out being able to see meant that he was alive","14",""
,,,,,,,,,
,,,,,,,,,
"91795","containers that we would nowadays call coffins. This particular coffin was found at a place called Aysut which is about midway ","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_2.mp3","containers that we would nowadays cool coffins this particular coffin was found as a place called a suit which is about","2",""
"91795"," made containers that we would nowadays call ""coffins"". This particular coffin was found at a place called Assut, which is about","no","","2059","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_2.mp3","containers that we would nowadays cool coffins this particular coffin was found as a place called a suit which is about","2",""
"91795","              containers that we would nowadays call coffins. This particular coffin was found as a place called *name of place* which is about midw-...
","yes","I don't know how to spell the name of the place mentioned","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_2.mp3","containers that we would nowadays cool coffins this particular coffin was found as a place called a suit which is about","2",""
,,,,,,,,,
,,,,,,,,,
"91796","midway between Cairo and Luxor. It was made for a man called [...]. It's made from a type of tree that's native to Egypt called","no","","2058","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_3.mp3","play between Cairo and Luxor it was made for a man called henna no it's made from a type of tree that's native to Egypt","3",""
"91796","              way between Cairo and Luxor. It was made for a man called Hennanu(?)* It's made from a type of tree that's native to Egypt called
","yes","I don't know how to spell the name","2072","Giulia Gambino; Melissa Kelland; Aditi","  Nile-003_Chunk_3.mp3","play between Cairo and Luxor it was made for a man called henna no it's made from a type of tree that's native to Egypt","3",""
